종목코드,회사명,유동자산,유동부채,투자자산,비유동부채,영업이익,기업가치,시가총액,안전마진율
095660,네오위즈,154961000000,50888000000,16985000000,32269000000,22556000000,404594280000,304600000000,32.828063033486536
140670,알에스오토메이션,50794000000,28862000000,5309000000,1395000000,1082000000,24038620000,95600000000,-74.855
031390,녹십자셀,41329000000,6056000000,51798000000,10101000000,3774000000,42013960000,545900000000,-92.30372595713501
011170,롯데케미칼,8143918000000,3961420000000,3293391000000,2784433000000,1967399000000,28691134900000,8843100000000,224.44657303434315
092600,앤씨앤,36152000000,10166000000,11332000000,4438000000,-16457000000,-202734240000,76400000000,-365.3589528795811
033430,디에스티,37593000000,38908000000,553000000,1615000000,1077000000,2787780000,68700000000,-95.942096069869
001430,세아베스틸,1380930000000,981775000000,742120000000,66916000000,55862000000,182200850000,645500000000,-71.77368706429125
069410,엔텔스,30187000000,15281000000,158000000,14884000000,1694000000,47730710000,114200000000,-58.204281961471104
025770,한국정보통신,216186000000,100639000000,3395000000,23355000000,33547000000,552496790000,343100000000,61.03083357621685
118990,모트렉스,185939000000,117364000000,190818000000,10797000000,4561000000,-84820260000,98400000000,-186.1994512195122
008770,호텔신라,1272150000000,1002733000000,535946000000,35244000000,209105000000,2259018930000,3626500000000,-37.70801240865849
093380,풍강,32616000000,19075000000,13553000000,4137000000,734000000,8355450000,34000000000,-75.42514705882353
033540,파라텍,110832000000,51411000000,12051000000,2861000000,-139000000,33473110000,83700000000,-60.008231780167264
014580,백광소재,78413000000,72646000000,28231000000,65587000000,8797000000,139055760000,78500000000,77.14109554140127
086450,동국제약,300428000000,92367000000,56266000000,27627000000,55114000000,885651770000,501500000000,76.60055234297108
263860,지니언스,25904000000,3235000000,2529000000,722000000,2365000000,51378350000,44300000000,15.97821670428894
033500,동성화인텍,83627000000,116459000000,14688000000,407000000,-8529000000,-194321810000,249300000000,-177.94697553148816
013520,화승알앤에이,646600000000,867114000000,126167000000,49179000000,53943000000,168476840000,143000000000,17.815972027972027
263720,디앤씨미디어,39568000000,6691000000,427000000,1367000000,5801000000,109029910000,174600000000,-37.55446162657503
064820,케이프,36148000000,107231000000,90096000000,916000000,14364000000,-318790000,52100000000,-100.61188099808061
030350,드래곤플라이,0,0,0,0,0,0,51000000000,-100.0
004080,신흥,56688000000,39965000000,5419000000,1702000000,1108000000,16152550000,96500000000,-83.26160621761657
091580,상신이디피,57830000000,69636000000,15634000000,1139000000,15714000000,162500760000,112700000000,44.18878438331855
091990,셀트리온헬스케어,2793377000000,1279135000000,33955000000,32658000000,-25200000000,806835850000,8183200000000,-90.14033813178219
033310,디케이디앤아이,28125000000,31643000000,10121000000,55220000000,1664000000,54535730000,77500000000,-29.63131612903226
092460,한라아이엠에스,51838000000,25072000000,3593000000,10530000000,-290000000,22575120000,86200000000,-73.8107656612529
181340,이즈미디어,63793000000,37536000000,5587000000,0,4121000000,64593860000,55200000000,17.017862318840578
033160,엠케이전자,209596000000,328958000000,53739000000,1082000000,173689000000,2042646880000,171400000000,1091.7426371061842
073540,에프알텍,12467000000,9109000000,14145000000,3398000000,-2924000000,-48919810000,40900000000,-219.60833740831296
033320,제이씨현시스템,108233000000,43725000000,1049000000,2989000000,13712000000,236137350000,101700000000,132.1901179941003
251630,브이원텍,70199000000,4939000000,38000000,1223000000,15665000000,273357190000,158800000000,72.13928841309823
091120,이엠텍,115537000000,67912000000,29112000000,55383000000,21165000000,335696020000,231300000000,45.13446606139213
009520,포스코엠텍,0,0,0,0,0,0,239900000000,-100.0
013810,스페코,45800000000,45462000000,6191000000,22125000000,-4142000000,-52000580000,46200000000,-212.55536796536796
003380,하림지주,2646339000000,3309778000000,1506865000000,55537000000,354949000000,1646219080000,1080900000000,52.30077527985938
033340,좋은사람들,82776000000,15558000000,324000000,517000000,2532000000,96574780000,118000000000,-18.156966101694916
033200,모아텍,55265000000,6039000000,426000000,89000000,1694000000,69667890000,68400000000,1.853640350877193
250000,보라티알,39816000000,7058000000,9000000,3965000000,5066000000,102044980000,42900000000,137.86708624708626
033290,코웰패션,161530000000,65068000000,37558000000,5718000000,71010000000,990185280000,666100000000,48.65414802582195
267980,매일유업,348154000000,184058000000,84698000000,6000000,74368000000,1015121580000,710600000000,42.854148606811144
015710,코콤,74380000000,26775000000,7761000000,858000000,17196000000,261644050000,142000000000,84.25637323943663
033050,제이엠아이,67753000000,58667000000,2387000000,2318000000,-7417000000,-106642530000,29400000000,-462.72969387755103
161580,필옵틱스,90966000000,90705000000,32318000000,6933000000,-27821000000,-421447750000,126000000000,-434.4823412698413
033110,코너스톤네트웍스,35559000000,19836000000,6614000000,10468000000,-5002000000,-52702040000,185900000000,-128.34967186659495
033130,디지틀조선일보,48669000000,6816000000,200000000,9903000000,6363000000,134207260000,112100000000,19.721016949152542
032980,바이온,34941000000,25874000000,5486000000,21124000000,-1815000000,-6937960000,68100000000,-110.18790014684288
251370,와이엠티,61080000000,25976000000,26692000000,2509000000,14390000000,194774960000,124400000000,56.57151125401929
019210,와이지-원,404996000000,328635000000,168344000000,4217000000,45703000000,424779750000,293800000000,44.58126276378489
026150,특수건설,107742000000,47844000000,14791000000,6916000000,1120000000,53044240000,78700000000,-32.599440914866584
006060,화승인더스트리,467176000000,541957000000,95185000000,21756000000,57708000000,462138870000,547100000000,-15.529360263205996
063760,이엘피,58925000000,10161000000,416000000,2000000000,15156000000,248976110000,62400000000,299.0001762820513
031310,아이즈비전,104653000000,20920000000,14652000000,1143000000,12370000000,228678200000,92100000000,148.29337676438655
014530,극동유화,126807000000,68912000000,51300000000,26862000000,18557000000,260280620000,119300000000,118.17319362950545
032960,동일기연,46222000000,3829000000,1215000000,302000000,-1363000000,22241690000,45700000000,-51.331094091903715
178320,서진시스템,154415000000,189797000000,26321000000,48000000,36869000000,373661570000,513200000000,-27.189873343725644
002140,고려산업,116104000000,103541000000,17693000000,22504000000,5810000000,64620110000,54900000000,17.70511839708561
032680,소프트센,0,0,0,0,0,0,51300000000,-100.0
183300,코미코,116963000000,45058000000,87980000000,1749000000,40559000000,512041880000,243900000000,109.93927019270193
016090,대현,0,0,0,0,0,0,108700000000,-100.0
032940,원익,28282000000,52793000000,13216000000,73694000000,2785000000,57697530000,72900000000,-20.8538683127572
094860,코닉글로리,0,0,0,0,0,0,27300000000,-100.0
246720,아스타,26781000000,4128000000,843000000,3563000000,-4910000000,-41127120000,81900000000,-150.21626373626373
001620,동국실업,203354000000,340615000000,50316000000,44186000000,-12141000000,-403644650000,56300000000,-816.9531971580817
008290,원풍물산,0,0,0,0,0,0,139000000000,-100.0
017040,광명전기,69980000000,36256000000,16819000000,25951000000,3258000000,75673160000,106000000000,-28.610226415094342
217480,에스디생명공학,99086000000,29435000000,7630000000,1895000000,10345000000,192968350000,168100000000,14.793783462224866
093520,매커스,77250000000,34742000000,573000000,1753000000,12948000000,205821220000,74500000000,176.27009395973155
032750,삼진,40052000000,10566000000,3113000000,2548000000,994000000,39077060000,52300000000,-25.282868068833654
011390,부산산업,65065000000,47953000000,14211000000,400000000,4545000000,49843130000,123600000000,-59.6738430420712
002800,신신제약,44806000000,30723000000,22542000000,106000000,3036000000,23116130000,107700000000,-78.53655524605385
048260,오스템임플란트,362680000000,479643000000,44287000000,3725000000,30976000000,115359330000,970000000000,-88.10728556701031
032860,지엠알머티리얼즈,26010000000,21278000000,5009000000,653000000,-5370000000,-77215620000,36600000000,-310.9716393442623
011810,STX,422861000000,463598000000,26435000000,11304000000,-14778000000,-386858820000,242600000000,-259.4636521022259
083500,에프엔에스테크,0,0,0,0,0,0,40100000000,-100.0
091970,나노캠텍,60079000000,42548000000,93000000,1103000000,5805000000,83408580000,104200000000,-19.95337811900192
032850,비트컴퓨터,19560000000,11564000000,2424000000,4960000000,-2170000000,-21682560000,76800000000,-128.2325
010130,고려아연,3965910000000,538440000000,312926000000,331045000000,764719000000,13460204100000,8217900000000,63.791286094987775
087260,모바일어플라이언스,37199000000,21648000000,3873000000,5054000000,2748000000,47002480000,93300000000,-49.62220793140407
032790,엠젠플러스,31104000000,32178000000,1517000000,505000000,-5607000000,-85990720000,133500000000,-164.41252434456928
012600,청호컴넷,37784000000,42014000000,6160000000,4417000000,-6038000000,-98462460000,32200000000,-405.78403726708075
032800,판타지오,22571000000,8817000000,200000000,139000000,353000000,15830970000,56600000000,-72.03008833922262
004720,우리들제약,80955000000,32968000000,8378000000,3596000000,4986000000,99958080000,78700000000,27.0115374841169
140070,서플러스글로벌,141258000000,48200000000,9221000000,1560000000,27164000000,432700200000,94100000000,359.83018065887353
032620,유비케어,87984000000,23870000000,1646000000,11091000000,9158000000,188438100000,297000000000,-36.55282828282828
009200,무림페이퍼,739136000000,794669000000,552040000000,117277000000,124085000000,929580490000,131700000000,605.8318071374335
032580,피델릭스,0,0,0,0,0,0,41400000000,-100.0
195440,퓨전데이타,0,0,0,0,0,0,23500000000,-100.0
032540,티제이미디어,35320000000,8222000000,14013000000,45000000,-1771000000,-12808680000,41600000000,-130.79009615384615
008870,금비,97025000000,48212000000,48428000000,22307000000,12706000000,177700320000,67800000000,162.09486725663717
028080,휴맥스홀딩스,0,0,0,0,0,0,40000000000,-100.0
008110,대동전자,70613000000,13709000000,20926000000,33279000000,-261000000,61810090000,38400000000,60.96377604166666
204990,현성바이탈,32130000000,6960000000,4275000000,3025000000,-23434000000,-289770600000,60100000000,-582.1474209650582
012340,뉴인텍,19965000000,21763000000,6390000000,1373000000,-2988000000,-52866670000,41500000000,-227.38956626506024
005820,원림,68120000000,27292000000,10155000000,30553000000,1977000000,79605420000,40200000000,98.0234328358209
031510,오스템,90328000000,95606000000,17177000000,62219000000,-984000000,-1048940000,75500000000,-101.38932450331126
008490,서흥,214007000000,193910000000,137018000000,25851000000,39307000000,375479200000,366700000000,2.3941096263976003
203450,유니온커뮤니티,30700000000,11521000000,4352000000,1470000000,3233000000,55954810000,43700000000,28.04304347826087
030270,에스마크,29067000000,26056000000,8822000000,14417000000,-10389000000,-137123940000,7500000000,-1928.3192
014910,성문전자,25584000000,12894000000,1007000000,2031000000,838000000,21120140000,54200000000,-61.032952029520295
215600,신라젠,116810000000,13138000000,14967000000,4727000000,-59043000000,-695649920000,4024400000000,-117.28580459198888
003580,넥스트사이언스,87934000000,62377000000,25261000000,37957000000,-4042000000,-33594930000,123300000000,-127.24649635036496
031860,엔에스엔,7041000000,11923000000,1445000000,13498000000,-3601000000,-44179970000,100200000000,-144.0917864271457
241790,오션브릿지,39389000000,26493000000,0,1388000000,17282000000,236451630000,100300000000,135.7443968095713
031980,피에스케이,228217000000,42639000000,5598000000,19360000000,67584000000,1085841890000,47400000000,2190.8056751054855
015860,일진홀딩스,459808000000,507753000000,161322000000,30970000000,24094000000,-5095170000,157900000000,-103.22683343888536
220100,퓨쳐켐,43488000000,15032000000,32143000000,0,-7286000000,-104950080000,77300000000,-235.7698318240621
011560,세보엠이씨,190802000000,85688000000,1818000000,9975000000,27985000000,460621980000,105000000000,338.6876
014160,대영포장,0,0,0,0,0,0,141500000000,-100.0
144960,뉴파워프라즈마,71166000000,12041000000,1704000000,8667000000,11807000000,219629210000,139800000000,57.10243919885551
012280,영화금속,0,0,0,0,0,0,63600000000,-100.0
024740,한일단조공업,81370000000,100471000000,19280000000,2489000000,528000000,-58006190000,44200000000,-231.23572398190046
156100,엘앤케이바이오메드,53655000000,43465000000,6321000000,2715000000,-8245000000,-115679350000,75600000000,-253.0150132275132
019170,신풍제약,228782000000,146171000000,27300000000,10097000000,6912000000,114948010000,371400000000,-69.05007808292946
176440,에이치엔티일렉트로닉스,60343000000,45691000000,8447000000,40000000,8049000000,100046310000,145600000000,-31.286875
030530,원익홀딩스,180816000000,134223000000,177218000000,605960000000,78477000000,1480154430000,285400000000,418.6245374912404
002210,동성제약,0,0,0,0,0,0,480400000000,-100.0
092730,네오팜,58937000000,12894000000,747000000,1656000000,19162000000,298067340000,338700000000,-11.996651904340123
030520,한글과컴퓨터,232485000000,100089000000,243448000000,25418000000,42482000000,450350790000,282800000000,59.24709688826025
220180,핸디소프트,44047000000,23428000000,1913000000,5889000000,-5522000000,-55641720000,75700000000,-173.50293262879788
012170,키위미디어그룹,80459000000,69017000000,2901000000,32029000000,-13151000000,-154353230000,29800000000,-617.9638590604027
090460,비에이치,242170000000,232066000000,49779000000,17494000000,91030000000,1121218860000,559800000000,100.2891854233655
009420,한올바이오파마,128409000000,21805000000,23581000000,6141000000,5474000000,155644750000,1491500000000,-89.56454911163259
237880,클리오,117580000000,39352000000,8073000000,10522000000,-1575000000,48317420000,337700000000,-85.69220610008884
021040,대호피앤씨,0,0,0,0,0,0,73100000000,-100.0
039200,오스코텍,57317000000,15722000000,2867000000,48000000,6178000000,116384020000,733500000000,-84.13305794137696
011330,유니켐,71327000000,53944000000,1792000000,103000000,13176000000,175291040000,158800000000,10.38478589420655
089010,켐트로닉스,110003000000,131544000000,21271000000,1727000000,9398000000,45760640000,114100000000,-59.89426818580193
029480,바른테크놀로지,17301000000,14986000000,2716000000,1464000000,-1335000000,-21038440000,29700000000,-170.8364983164983
238120,로고스바이오시스템스,17434000000,701000000,1412000000,3721000000,-1924000000,-6750490000,49200000000,-113.7205081300813
012800,대창,308184000000,295694000000,58525000000,11880000000,17327000000,110542840000,127100000000,-13.026876475216365
090470,제이스텍,63043000000,13018000000,336000000,185000000,6259000000,129343480000,140000000000,-7.611800000000001
028040,미래SCI,52662000000,40028000000,2703000000,1170000000,-4267000000,-57258220000,62500000000,-191.61315199999999
216050,인크로스,111021000000,58000000000,371000000,4088000000,11088000000,187388400000,201400000000,-6.957100297914598
088130,동아엘텍,197705000000,69013000000,6529000000,14114000000,24963000000,448271130000,95200000000,370.8730357142857
001140,국보,11759000000,28127000000,6649000000,9301000000,-5294000000,-92283030000,34200000000,-369.8334210526316
028300,에이치엘비,117127000000,20918000000,73600000000,37200000000,-29315000000,-336146720000,2848500000000,-111.8008327189749
239610,에이치엘사이언스,0,0,0,0,0,0,542000000000,-100.0
084110,휴온스글로벌,246816000000,110700000000,23544000000,29872000000,67964000000,1014262200000,413400000000,145.34644412191582
013360,일성건설,212143000000,178949000000,39707000000,30931000000,9872000000,103820390000,68900000000,50.68271407837446
027710,팜스토리,393535000000,446977000000,41888000000,56087000000,19220000000,86759670000,108700000000,-20.184296228150874
241710,코스메카코리아,122450000000,79239000000,64179000000,2198000000,9826000000,88936490000,220500000000,-59.66599092970522
013700,까뮤이앤씨,0,0,0,0,0,0,58700000000,-100.0
023600,삼보판지,160015000000,121062000000,59174000000,3789000000,53733000000,663108920000,174600000000,279.78746849942723
091700,파트론,176404000000,116377000000,2388000000,9463000000,30532000000,439428270000,936900000000,-53.097633685558755
189300,인텔리안테크놀로지스,81319000000,22643000000,32307000000,2752000000,10304000000,159597730000,229800000000,-30.549290687554393
007610,선도전기,70851000000,24779000000,40484000000,30803000000,1131000000,44247390000,64200000000,-31.078831775700934
003800,에이스침대,0,0,0,0,0,0,343800000000,-100.0
086390,유니테스트,132989000000,31370000000,17384000000,6785000000,71484000000,1032659900000,270500000000,281.75966728280963
072990,에이치시티,26468000000,20361000000,5322000000,447000000,4337000000,53009410000,68700000000,-22.83928675400291
090710,휴림로봇,28137000000,19069000000,1067000000,7208000000,-8063000000,-97558910000,77700000000,-225.5584427284427
004920,씨아이테크,20154000000,13460000000,5283000000,1661000000,-1971000000,-27045700000,26200000000,-203.22786259541985
014190,원익큐브,68226000000,48581000000,28181000000,9348000000,-1524000000,-33545690000,80900000000,-141.46562422744128
950140,잉글우드랩,59276000000,30453000000,17614000000,0,-279000000,-1333070000,91400000000,-101.45850109409191
060540,에스에이티,49517000000,36070000000,5576000000,2251000000,7334000000,97203900000,60800000000,59.87483552631579
009290,광동제약,459082000000,271353000000,29865000000,27016000000,33945000000,557656130000,372200000000,49.82700967221923
012700,리드코프,1062527000000,721524000000,85701000000,5085000000,44888000000,648155440000,146300000000,343.03174299384824
238090,앤디포스,80693000000,37094000000,4878000000,799000000,7917000000,134058840000,215700000000,-37.84940194714882
066310,큐에스아이,22844000000,2157000000,379000000,13152000000,-1053000000,18829570000,49900000000,-62.26539078156313
011420,갤럭시아에스엠,14251000000,6670000000,111000000,14110000000,-10338000000,-117849700000,49000000000,-340.50959183673467
018000,유니슨,55566000000,137481000000,20157000000,10264000000,957000000,-118949390000,115100000000,-203.3443874891399
067280,멀티캠퍼스,91469000000,37903000000,8404000000,206000000,21830000000,324715130000,285700000000,13.655978298914945
004270,남성,78130000000,103954000000,18362000000,18919000000,977000000,-42419560000,108300000000,-139.16856879039705
201490,미투온,51321000000,36880000000,24300000000,6410000000,29486000000,378019600000,225100000000,67.93407374500222
025980,아난티,56819000000,133611000000,304356000000,4629000000,12700000000,-246356190000,1181300000000,-120.85466773893168
086250,화신테크,0,0,0,0,0,0,95000000000,-100.0
001940,KISCO홀딩스,1117863000000,241944000000,24167000000,21085000000,62376000000,1632274040000,253100000000,544.9126985381272
241690,유니테크노,44423000000,18126000000,27998000000,2487000000,6096000000,76606260000,140700000000,-45.55347547974414
017250,인터엠,58320000000,40153000000,4609000000,1660000000,3182000000,45894230000,65100000000,-29.50195084485407
009410,태영건설,2790792000000,1886521000000,1589763000000,515747000000,463520000000,5447979910000,1107800000000,391.7837073478967
250060,모비스,17824000000,386000000,2944000000,6199000000,-1177000000,4926960000,82000000000,-93.99151219512196
080470,성창오토텍,64585000000,55607000000,11067000000,2209000000,172000000,-13718430000,64100000000,-121.40160686427457
015750,성우하이텍,1415344000000,1563640000000,474549000000,130996000000,75393000000,57422300000,314000000000,-81.7126433121019
242040,나무기술,32562000000,18440000000,3267000000,97000000,-4052000000,-48287200000,80400000000,-160.0587064676617
020180,대신정보통신,0,0,0,0,0,0,51700000000,-100.0
009180,한솔로지스틱스,92358000000,58271000000,12224000000,1729000000,3903000000,58603310000,38300000000,53.01125326370757
089790,제이티,0,0,0,0,0,0,44800000000,-100.0
234920,자이글,33852000000,11984000000,80000000,891000000,-6411000000,-66062660000,104200000000,-163.39986564299426
006730,서부티엔디,0,0,0,0,0,0,468500000000,-100.0
002170,삼양통상,232926000000,25508000000,9185000000,21941000000,32126000000,640052480000,189600000000,237.5804219409283
090150,광진윈텍,44567000000,42476000000,20834000000,11641000000,-2630000000,-54399040000,38000000000,-243.15536842105266
017670,SK텔레콤,7958839000000,6847557000000,13172304000000,13493304000000,1201760000000,15429898470000,20469000000000,-24.618210611168106
025900,동화기업,282922000000,379852000000,171444000000,124742000000,84087000000,864568020000,321200000000,169.16812577833127
088390,이녹스,55391000000,27138000000,34098000000,129624000000,3544000000,163044180000,64600000000,152.39037151702786
038160,팍스넷,41356000000,20084000000,185000000,7867000000,-35000000,22664140000,73000000000,-68.95323287671233
010640,진양폴리우레탄,0,0,0,0,0,0,23500000000,-100.0
025870,신라에스지,17928000000,17091000000,16064000000,856000000,857000000,-7929290000,20200000000,-139.2539108910891
089230,더이앤엠,18937000000,42895000000,275000000,0,5361000000,34628750000,112500000000,-69.21888888888888
004380,삼익THK,0,0,0,0,0,0,230000000000,-100.0
073560,우리손에프앤지농업회사법인,121281000000,125587000000,46267000000,11965000000,20302000000,194988370000,184200000000,5.856878393051032
025880,케이씨피드,51191000000,33216000000,12625000000,209000000,359000000,701060000,41300000000,-98.3025181598063
043150,바텍,162979000000,78884000000,47038000000,95028000000,39355000000,632630140000,393600000000,60.72920223577236
002840,미원상사,111709000000,34166000000,13691000000,51260000000,27172000000,466591460000,215200000000,116.81759293680298
086960,한컴MDS,121862000000,38270000000,6078000000,5379000000,9867000000,203025800000,115200000000,76.2376736111111
002680,한탑,68096000000,68217000000,24488000000,9307000000,34000000,-34632730000,50000000000,-169.26546
174880,장원테크,40957000000,29046000000,7574000000,2934000000,11570000000,152728660000,107500000000,42.07317209302325
007860,서연,1241408000000,1393485000000,352552000000,92585000000,7029000000,-722668950000,100100000000,-821.947002997003
038060,루멘스,178700000000,121209000000,20236000000,15945000000,-20383000000,-253044510000,100200000000,-352.5394311377246
025550,한국선재,94660000000,103632000000,41430000000,14065000000,7224000000,29688920000,66200000000,-55.152688821752264
071460,대유위니아,178276000000,197773000000,74807000000,8694000000,-1220000000,-159190170000,144600000000,-210.09002074688797
013000,세우글로벌,34716000000,10676000000,71000000,2405000000,470000000,29528960000,44500000000,-33.64278651685393
083660,씨에스에이코스믹,27239000000,11175000000,2668000000,1003000000,20000000,11424250000,82300000000,-86.11877278250304
025440,대성엘텍,54378000000,53014000000,13778000000,787000000,-1414000000,-45807260000,75600000000,-160.59161375661375
142760,바이오리더스,69233000000,78347000000,6532000000,1747000000,-6185000000,-118880130000,191000000000,-162.2409057591623
012330,현대모비스,19720482000000,8242176000000,4125528000000,14008319000000,2024957000000,45902794060000,20681600000000,121.94991712440044
025320,시노펙스,67220000000,71638000000,18510000000,5587000000,3372000000,6731580000,197500000000,-96.59160506329114
015540,메디파트너생명공학,10839000000,15396000000,549000000,183000000,-8275000000,-119445340000,35100000000,-440.30011396011395
062860,티엘아이,31789000000,8294000000,988000000,11210000000,-18996000000,-221335060000,38000000000,-682.4606842105263
001390,KG케미칼,687485000000,723149000000,181291000000,119001000000,72465000000,656117290000,153800000000,326.60421976592977
237690,에스티팜,167299000000,9954000000,3982000000,1059000000,-15646000000,-56556460000,347000000000,-116.29869164265129
024950,삼천리자전거,38453000000,68979000000,3790000000,43432000000,-16980000000,-236721910000,80600000000,-393.69964019851113
063570,한국전자금융,237661000000,188687000000,57181000000,14263000000,24913000000,282679670000,296200000000,-4.5645948683322075
009320,대우전자부품,0,0,0,0,0,0,105100000000,-100.0
014100,보령메디앙스,60950000000,45811000000,23815000000,20506000000,3353000000,43139710000,102700000000,-57.99444011684518
086980,쇼박스,138401000000,38679000000,343000000,8911000000,5242000000,166791690000,193400000000,-13.758174767321613
243070,휴온스,171906000000,76135000000,7553000000,9091000000,45252000000,677081450000,519300000000,30.383487386866936
024840,케이비아이메탈,145990000000,103205000000,15547000000,5772000000,5288000000,73410950000,59000000000,24.42533898305085
068050,팬엔터테인먼트,11133000000,11379000000,8332000000,211000000,-693000000,-20883810000,59900000000,-134.86445742904843
005440,현대그린푸드,1132346000000,455405000000,270877000000,866465000000,137227000000,2965580650000,1177300000000,151.8967680285399
240810,원익아이피에스,331716000000,123967000000,19163000000,8716000000,105895000000,1569755070000,1092100000000,43.737301529164
024910,경창산업,176042000000,294964000000,179750000000,9710000000,16505000000,-154985060000,44800000000,-445.94879464285714
085370,루트로닉,116677000000,61928000000,23763000000,33225000000,-12367000000,-118229220000,218300000000,-154.1590563444801
015760,한국전력공사,19745068000000,21841533000000,92314766000000,7359404000000,-208001000000,-96152284870000,16113300000000,-696.7262129421038
228850,레이언스,147450000000,16935000000,1870000000,0,21220000000,405959850000,235600000000,72.30893463497453
004780,대륙제관,0,0,0,0,0,0,82700000000,-100.0
039290,인포뱅크,32831000000,16241000000,3035000000,10196000000,2380000000,50695110000,65500000000,-22.602885496183205
007690,국도화학,451232000000,269571000000,85202000000,49683000000,68615000000,980545910000,267300000000,266.8334867190423
225330,씨엠에스에듀,10722000000,41088000000,8865000000,4647000000,7100000000,47930480000,118000000000,-59.38094915254237
078860,아이오케이컴퍼니,53824000000,41361000000,3181000000,62816000000,-5747000000,-16331790000,68400000000,-123.87688596491229
006280,녹십자,893430000000,303482000000,293721000000,127676000000,50151000000,1002901520000,1449100000000,-30.79142088192671
024810,이화전기공업,0,0,0,0,0,0,136100000000,-100.0
054950,제이브이엠,75253000000,49283000000,4287000000,9360000000,13297000000,193601030000,277900000000,-30.334282115869016
009160,SIMPAC,310736000000,228519000000,18199000000,8957000000,10191000000,142244790000,185500000000,-23.318172506738545
024880,케이피에프,269747000000,197000000000,63220000000,14321000000,15885000000,177988500000,86500000000,105.76705202312138
230980,솔트웍스,25369000000,13617000000,12005000000,3364000000,241000000,2367370000,50600000000,-95.32140316205535
084730,팅크웨어,110750000000,38840000000,14398000000,6712000000,7723000000,155676300000,87000000000,78.93827586206896
024120,KB오토시스,69132000000,41318000000,9530000000,446000000,14568000000,200502180000,64900000000,208.94018489984592
008600,윌비스,200755000000,149896000000,22864000000,1153000000,3414000000,31084360000,70100000000,-55.65711840228246
086060,진바이오텍,48131000000,14030000000,13290000000,4641000000,6271000000,104787600000,38100000000,175.0330708661417
015230,대창단조,158585000000,37428000000,10240000000,6874000000,13923000000,292112780000,77600000000,276.4339948453608
017000,신원종합개발,169600000000,81558000000,29223000000,6616000000,11716000000,197605980000,37800000000,422.7671428571429
236200,슈프리마,82153000000,6481000000,763000000,15802000000,12186000000,250905310000,199700000000,25.64111667501252
007160,사조산업,355385000000,423901000000,242282000000,259910000000,54299000000,548357410000,275500000000,99.04080217785844
022220,정산애강,39946000000,11208000000,215000000,13000000,10039000000,158804380000,120400000000,31.897325581395346
226350,아이엠텍,17560000000,20854000000,11482000000,0,-4787000000,-84490760000,28300000000,-398.5539222614841
014130,한익스프레스,90540000000,124472000000,8139000000,4751000000,8930000000,45352120000,83400000000,-45.62095923261391
088800,에이스테크놀로지,258719000000,292953000000,58205000000,7709000000,13185000000,5674130000,440200000000,-98.71101090413448
023890,아트라스비엑스,366786000000,168596000000,4178000000,365000000,64254000000,1000062360000,603900000000,65.60065573770491
142210,유니트론텍,84973000000,53521000000,10017000000,4955000000,6253000000,94033810000,68900000000,36.47867924528302
008040,사조동아원,181455000000,278789000000,12251000000,6890000000,25802000000,159622790000,182100000000,-12.343333333333334
068760,셀트리온제약,199961000000,145034000000,37375000000,1582000000,3569000000,24541840000,1741300000000,-98.59060242347671
221610,한솔씨앤피,25840000000,11813000000,268000000,2000000,-8027000000,-96423870000,38200000000,-352.4185078534031
023900,풍국주정공업,66116000000,23141000000,10019000000,9844000000,13432000000,214734710000,196600000000,9.22416581892167
009140,경인전자,43780000000,2187000000,587000000,4102000000,-1742000000,21305170000,58000000000,-63.26694827586207
083450,글로벌스탠다드테크놀로지,54652000000,17071000000,2148000000,1740000000,10406000000,170622210000,63700000000,167.85276295133437
017650,대림제지,41506000000,57153000000,49367000000,32701000000,13359000000,128787330000,76700000000,67.91046936114734
109610,에스와이,169239000000,164964000000,47396000000,4983000000,9131000000,35464740000,124100000000,-71.4224496373892
009580,무림피앤피,414936000000,462506000000,259090000000,115563000000,102242000000,1034594860000,318100000000,225.24201823326
019990,에너토크,22381000000,2161000000,151000000,8104000000,1450000000,46831310000,38700000000,21.011136950904394
010170,대한광통신,204855000000,83419000000,42541000000,4068000000,15494000000,264841690000,339200000000,-21.92167158018868
224060,코디엠,41412000000,37443000000,57000000,42978000000,-10701000000,-106291770000,102300000000,-203.9020234604106
079370,제우스,278686000000,165988000000,21778000000,5571000000,40108000000,581790880000,128800000000,351.7009937888199
232140,와이아이케이,121805000000,23780000000,48768000000,11681000000,32941000000,492157100000,158500000000,210.50921135646686
010420,한솔피엔에스,0,0,0,0,0,0,28100000000,-100.0
023770,플레이위드,0,0,0,0,0,0,26000000000,-100.0
046110,한일네트웍스,43134000000,19375000000,1329000000,12869000000,5937000000,108642350000,60800000000,78.68807565789474
191410,육일씨엔에쓰,46142000000,57763000000,4582000000,466000000,2737000000,3913830000,29800000000,-86.8663422818792
013570,디와이,412880000000,215057000000,81634000000,5767000000,46338000000,675884870000,147400000000,358.5379036635007
085670,뉴프렉스,62540000000,46622000000,37532000000,660000000,10551000000,105853920000,52900000000,100.10192816635161
005860,한일사료,101477000000,101033000000,10433000000,9542000000,2058000000,-2375170000,81200000000,-102.92508620689655
223310,이에스브이,19863000000,35406000000,548000000,40656000000,-12477000000,-151646840000,31600000000,-579.8950632911392
003610,방림,154852000000,55024000000,5948000000,6025000000,1871000000,108832340000,97700000000,11.394411463664278
